"Border, Fragment (?)",Unidentified Artist,early 18th century,42.115.81,"Silk, metallic thread;  silk band",China,https://images.metmuseum.org/CRDImages/as/mobile-large/173657.jpg,The Metropolitan Museum of Art
Fan Holder,Unidentified Artist,18th–19th century,30.75.855,Silk satin,China,https://images.metmuseum.org/CRDImages/as/mobile-large/80016.jpg,The Metropolitan Museum of Art
Bedspread,Unidentified Artist,19th century,27.32.1,Silk;  on silk;  lined with silk,China,https://images.metmuseum.org/CRDImages/as/mobile-large/66692.jpg,The Metropolitan Museum of Art
Civil official,Unidentified Artist,6th century,22.54.3,Earthenware with pigment,China,https://images.metmuseum.org/CRDImages/as/mobile-large/50028.jpg,The Metropolitan Museum of Art
Statuette,Unidentified Artist,Unknown Date,30.76.162,Wood,China,https://images.metmuseum.org/CRDImages/as/mobile-large/30_76_162.JPG,The Metropolitan Museum of Art
Zodiac figure of a tiger,Unidentified Artist,Unknown Date,1992.100.2,"Porcelain, in the biscuit and with turquoise and aubergine glazes",China,https://images.metmuseum.org/CRDImages/as/mobile-large/DP-18676-001.jpg,The Metropolitan Museum of Art
Portrait of Wife of Su Wansan (?),Unidentified artist,19th century,42.141.18,Hanging scroll; ink and color on silk,China,https://images.metmuseum.org/CRDImages/as/mobile-large/42_141_18.JPG,The Metropolitan Museum of Art
Fan Holder,Unidentified Artist,18th–19th century,30.75.856,Silk,China,https://images.metmuseum.org/CRDImages/as/mobile-large/80017.jpg,The Metropolitan Museum of Art
Sutra or Book Cover with Phoenix and Potted Plants,Unidentified Artist,16th century,56.220.3,Silk and metallic thread embroidery on silk gauze,China,https://images.metmuseum.org/CRDImages/as/mobile-large/RT753.jpg,The Metropolitan Museum of Art
One of a Set of Twelve Chair Strips,Unidentified Artist,Unknown Date,66.191.13,"Silk, metallic thread;  on silk",China,https://images.metmuseum.org/CRDImages/as/mobile-large/186169.jpg,The Metropolitan Museum of Art
Brocade,Unidentified Artist,17th century,20.148.297,Textiles-Woven,China or Japan,https://images.metmuseum.org/CRDImages/as/mobile-large/DP15778.jpg,The Metropolitan Museum of Art
Appliqué,Unidentified Artist,Unknown Date,1974.268.9,Gold,China,https://images.metmuseum.org/CRDImages/as/mobile-large/DP-18880-001.jpg,The Metropolitan Museum of Art
Flower-Shaped Clothing Plaque,Unidentified Artist,7th–9th century,2002.556.50,Gold,"China (Xinjiang Autonomous Region, Central Asia)",https://images.metmuseum.org/CRDImages/as/mobile-large/DP271885.jpg,The Metropolitan Museum of Art
Bottle vase,Unidentified Artist,18th century,46.39.2,Porcelain with black glaze (Jingdezhen ware),China,https://images.metmuseum.org/CRDImages/as/mobile-large/46_39_2_O1_sf.jpg,The Metropolitan Museum of Art
Bottle vase with dragon,Unidentified Artist,18th century,65.86.50,Porcelain with relief decoration (Jingdezhen ware),China,https://images.metmuseum.org/CRDImages/as/mobile-large/LC-65_86_50_whs-002.jpg,The Metropolitan Museum of Art
Lotus-Leaf Dish,Unidentified Artist,Unknown Date,02.18.465,"Nephrite, olive-green",China,https://images.metmuseum.org/CRDImages/as/mobile-large/02_18_465_O2_sf.jpg,The Metropolitan Museum of Art
Fragment from sample set of Chinese cloisonné,Unidentified Artist,late 19th century,80.4.12,"Cloisonné enamel, copper alloy, glass",China,https://images.metmuseum.org/CRDImages/as/mobile-large/DP228956.jpg,The Metropolitan Museum of Art
Spring Dawn Over the Elixir Terrace,Lu Guang,ca. 1369,1982.2.2,Hanging scroll; ink on paper,China,https://images.metmuseum.org/CRDImages/as/mobile-large/DP224544.jpg,The Metropolitan Museum of Art
Dish,Unidentified Artist,Unknown Date,19.174,Porcelain,China,https://images.metmuseum.org/CRDImages/as/mobile-large/19_174_01.jpg,The Metropolitan Museum of Art
Sample of Siberian Nephrite,Unidentified Artist,20th century,1981.296.75,Jade (nephrite),China,https://images.metmuseum.org/CRDImages/as/mobile-large/1981_296_75_O1.jpg,The Metropolitan Museum of Art
Covered Wine Pot,Unidentified Artist,19th century,"24.80.485a, b",Painted enamel,China,https://images.metmuseum.org/CRDImages/as/mobile-large/24_80_485ab.JPG,The Metropolitan Museum of Art
Scholar&#39;s rock,Unidentified Artist,19th century,"2008.674a, b","Limestone; wooden stand
",China,https://images.metmuseum.org/CRDImages/as/mobile-large/DT208239.jpg,The Metropolitan Museum of Art
Incense burner,Unidentified Artist,Unknown Date,10.13.3,Bronze,China,https://images.metmuseum.org/CRDImages/as/mobile-large/10_13_3_7417.jpg,The Metropolitan Museum of Art
Dagger,Unidentified Artist,18th century,"21.175.57a, b","Steel, nephrite",China,https://images.metmuseum.org/CRDImages/as/mobile-large/49486.jpg,The Metropolitan Museum of Art
Table screen,Unidentified Artist,Unknown Date,02.18.797,"Jadeite, pale green mottled with clouds of varied tint passing from grey to greyish-green suffused in parts with a purplish tint",China,https://images.metmuseum.org/CRDImages/as/mobile-large/32911.jpg,The Metropolitan Museum of Art
Dish with plum blossoms,Unidentified Artist,late 17th–early 18th century,21.175.42,Porcelain painted in overglaze polychrome enamels (Jingdezhen ware),China,https://images.metmuseum.org/CRDImages/as/mobile-large/49195.jpg,The Metropolitan Museum of Art
Jar,Unidentified Artist,19th century,91.1.399,Stoneware with Jun-type glaze (Shiwan ware),China,https://images.metmuseum.org/CRDImages/as/mobile-large/91_1_399_O2.jpg,The Metropolitan Museum of Art
Incense burner,Unidentified Artist,20th century,65.86.97a–c,Jade,China,https://images.metmuseum.org/CRDImages/as/mobile-large/183623.jpg,The Metropolitan Museum of Art
Tiger: emblem of the West,Unidentified Artist,Unknown Date,11.190.28,Jade,China,https://images.metmuseum.org/CRDImages/as/mobile-large/11_190_28_11765.jpg,The Metropolitan Museum of Art
Box,Unidentified Artist,Unknown Date,"13.220.53a, b",Cinnabar lacquer,China,https://images.metmuseum.org/CRDImages/as/mobile-large/13_220_53_O1.JPG,The Metropolitan Museum of Art
Snuff Bottle,Unidentified Artist,Unknown Date,"14.40.598a, b",Porcelain,China,https://images.metmuseum.org/CRDImages/as/mobile-large/14_40_598_O1.jpg,The Metropolitan Museum of Art
Sutra Cover with Pattern of Lingzhi Fungus topped by the Chinese Character Shou (longevity);,Unidentified Artist,16th century,2011.221.20,Silk,China,https://images.metmuseum.org/CRDImages/as/mobile-large/2011_221_20_Strm1.jpg,The Metropolitan Museum of Art
Paintings after old masters,Wu Long,1728,2021.284,Album of fourteen leaves; ink and color on paper,China,https://images.metmuseum.org/CRDImages/as/mobile-large/DP-22862-001.jpg,The Metropolitan Museum of Art
Snuff Bottle,Unidentified Artist,19th century,"21.175.174a, b",Green jadeite,China,https://images.metmuseum.org/CRDImages/as/mobile-large/21_175_174_02.JPG,The Metropolitan Museum of Art
Standing Vajrasattva,Unidentified Artist,ca. 11th century,1975.441,Gilt bronze,Western Tibet,https://images.metmuseum.org/CRDImages/as/mobile-large/1975_441_206856.jpg,The Metropolitan Museum of Art
Plaque,Unidentified Artist,ca. 420–43,64.205,Gilt bronze,China,https://images.metmuseum.org/CRDImages/as/mobile-large/64_205_F.jpg,The Metropolitan Museum of Art
Piece,Unidentified Artist,18th–19th century,96.14.1669,Silk,China,https://images.metmuseum.org/CRDImages/as/mobile-large/DP12985.jpg,The Metropolitan Museum of Art
Vase,Unidentified Artist,Unknown Date,25.222.2,Pottery,China,https://images.metmuseum.org/CRDImages/as/mobile-large/25_222_2_O1_sf.jpg,The Metropolitan Museum of Art
Double bottle (one of a pair),Unidentified Artist,second half 18th century,29.110.53,Cloisonné enamel,China,https://images.metmuseum.org/CRDImages/as/mobile-large/DP242347.jpg,The Metropolitan Museum of Art
Vase with millefleurs decoration,Unidentified Artist,1920s to 40s,50.145.322,Porcelain painted in overglaze polychrome enamels (Jingdezhen ware),China,https://images.metmuseum.org/CRDImages/as/mobile-large/50_145_322_O1_sf.jpg,The Metropolitan Museum of Art
"Wrist Rest with Scene from ""The West Chamber""",Unidentified Artist,dated to either 1674 or 1734,2006.237,Bamboo,China,https://images.metmuseum.org/CRDImages/as/mobile-large/DP302904.jpg,The Metropolitan Museum of Art
"Bamboo, old tree, and rock",Wu Zhen,dated 1338,2012.526.1,Hanging scroll; ink on silk,China,https://images.metmuseum.org/CRDImages/as/mobile-large/DP235590.jpg,The Metropolitan Museum of Art
Snuff bottle with demon queller Zhong Kui,Unidentified Artist,mid-19th century,"14.40.447a, b",Overlay glass with coral stopper,China,https://images.metmuseum.org/CRDImages/as/mobile-large/DP319167.jpg,The Metropolitan Museum of Art
Bowl with Buddhist Assembly,Unidentified Artist,Unknown Date,2015.270,Porcelain painted with cobalt blue under a transparent glaze (Jingdezhen ware),China,https://images.metmuseum.org/CRDImages/as/mobile-large/DP702960.jpg,The Metropolitan Museum of Art
Bottle,Unidentified Artist,17th century,79.2.1080,Porcelain painted with cobalt blue under transparent glaze (Jingdezhen ware),China,https://images.metmuseum.org/CRDImages/as/mobile-large/28894.jpg,The Metropolitan Museum of Art
Snuff bottle with landscape,Unidentified Artist,19th century,"21.175.323a, b",Mother-of-pearl with stained ivory and coral stopper,China,https://images.metmuseum.org/CRDImages/as/mobile-large/DP321887.jpg,The Metropolitan Museum of Art
Dwarf,Unidentified Artist,7th–8th century,1985.208.6,Earthenware,China,https://images.metmuseum.org/CRDImages/as/mobile-large/LC-1985_208_6_001.jpg,The Metropolitan Museum of Art
Cup with magic fungus (one of a pair),Unidentified Artist,late 17th–early 18th century,24.18.2,Porcelain painted in underglaze cobalt blue (Jingdezhen ware),China,https://images.metmuseum.org/CRDImages/as/mobile-large/55307.jpg,The Metropolitan Museum of Art
Crane Beneath a Banana Tree,Unidentified artist,dated 1638,1989.363.123,Hanging scroll; ink and color on paper,China,https://images.metmuseum.org/CRDImages/as/mobile-large/1989_363_123_O.jpg,The Metropolitan Museum of Art
Rank Badge with Mandarin Duck,Unidentified Artist,18th century,30.75.923,Silk on silk,China,https://images.metmuseum.org/CRDImages/as/mobile-large/79943.jpg,The Metropolitan Museum of Art
Ceremonial ax,Unidentified Artist,Unknown Date,16.166,Gilt bronze,China,https://images.metmuseum.org/CRDImages/as/mobile-large/16_166_34874.jpg,The Metropolitan Museum of Art
Meiping vase with birds and flowers,Unidentified Artist,late 18th century,79.2.624,Porcelain painted in overglaze polychrome enamels (Jingdezhen ware),China,https://images.metmuseum.org/CRDImages/as/mobile-large/79_2_624_O1_sf.jpg,The Metropolitan Museum of Art
Ornament with Squirrels and Grapes,Unidentified Artist,18th century,24.80.97,Amber,China,https://images.metmuseum.org/CRDImages/as/mobile-large/DP-16668-001.jpg,The Metropolitan Museum of Art
Wine beaker (gu),Unidentified Artist,13th–11th century BCE,1978.526.1,Bronze,China,https://images.metmuseum.org/CRDImages/as/mobile-large/DP155244.jpg,The Metropolitan Museum of Art
Pendant,Unidentified Artist,Unknown Date,02.18.525,"Jadeite, light emerald-green",China,https://images.metmuseum.org/CRDImages/as/mobile-large/33010.jpg,The Metropolitan Museum of Art
Page from the Ten Bamboo Studio Manual of Painting and Calligraphy,Hu Zhengyan,first edition printed in 1633,CP116,Individual leaf from a printed book; ink and color on paper,China,https://images.metmuseum.org/CRDImages/as/mobile-large/DP-26872-001.jpg,The Metropolitan Museum of Art
Bag,Unidentified Artist,late 19th century,1977.265.2b,Silk,China,https://images.metmuseum.org/CRDImages/as/mobile-large/DP14321.jpg,The Metropolitan Museum of Art
Medallion,Unidentified Artist,19th century,30.75.871,"Silk, metallic thread",China,https://images.metmuseum.org/CRDImages/as/mobile-large/79783.jpg,The Metropolitan Museum of Art
View of Lake Tai,Wen Zhengming,dated 1543,1982.7.1,Folding fan mounted as an album leaf; ink and color on gold-flecked paper,China,https://images.metmuseum.org/CRDImages/as/mobile-large/DP153574.jpg,The Metropolitan Museum of Art
Sherd,Unidentified Artist,Unknown Date,42.18.3,Stoneware; Guan ware,China,https://images.metmuseum.org/CRDImages/as/mobile-large/DP-14609-151.jpg,The Metropolitan Museum of Art
Bowl (one of a pair),Unidentified Artist,Unknown Date,50.221.5,Porcelain,China,https://images.metmuseum.org/CRDImages/as/mobile-large/50_221_5_149996.jpg,The Metropolitan Museum of Art
Bowl,Unidentified Artist,Unknown Date,29.100.205,Pottery (Jun ware),China,https://images.metmuseum.org/CRDImages/as/mobile-large/75949.jpg,The Metropolitan Museum of Art
Chinese Children at Play,Unidentified artist,Unknown Date,47.18.82,Fan mounted as an album leaf; ink and color on silk,China,https://images.metmuseum.org/CRDImages/as/mobile-large/DP153546.jpg,The Metropolitan Museum of Art
Fragment of a Spatula,Unidentified Artist,13th–11th century BCE,1985.214.121,Bone,China,https://images.metmuseum.org/CRDImages/as/mobile-large/1985_214_121.jpg,The Metropolitan Museum of Art
"Woman’s Robe with Lotus Flowers
",Unidentified Artist,18th century,34.117.1,"Silk embroidery on silk gauze

",China,https://images.metmuseum.org/CRDImages/as/mobile-large/98631.jpg,The Metropolitan Museum of Art
Shadow player,Unidentified Artist,19th century,20.31.13,"Donkey skin, cord",China,https://images.metmuseum.org/CRDImages/as/mobile-large/20_31_13.JPG,The Metropolitan Museum of Art
Bead,Unidentified Artist,Unknown Date,11.190.162,Jade,China,https://images.metmuseum.org/CRDImages/as/mobile-large/11_190_162_11808.jpg,The Metropolitan Museum of Art
Lion and cub,Unidentified Artist,18th century,02.18.381,Jade (nephrite),China,https://images.metmuseum.org/CRDImages/as/mobile-large/DP-14153-059.jpg,The Metropolitan Museum of Art
Mirror with moon goddess and rabbit,Unidentified Artist,8th–9th century,25.24,Bronze,China,https://images.metmuseum.org/CRDImages/as/mobile-large/DP-26753-001.jpg,The Metropolitan Museum of Art
Jar,Unidentified Artist,18th century,14.40.348,Porcelain with crackled green glaze (Jingdezhen ware),China,https://images.metmuseum.org/CRDImages/as/mobile-large/LC-14_40_348_whs-002.jpg,The Metropolitan Museum of Art
Dragon Vase,Unidentified Artist,Unknown Date,"21.175.51a, b",Nephrite,China,https://images.metmuseum.org/CRDImages/as/mobile-large/49228.jpg,The Metropolitan Museum of Art
Incense burner,Unidentified Artist,18th century,91.1.493,Bronze,China,https://images.metmuseum.org/CRDImages/as/mobile-large/91_1_493_S3_sf.jpg,The Metropolitan Museum of Art
Plate,Unidentified Artist,Unknown Date,79.2.59,"Porcelain painted in underglaze blue, incised, and overglaze polychrome enamel decoration",China,https://images.metmuseum.org/CRDImages/as/mobile-large/79_2_59_O_sf.jpg,The Metropolitan Museum of Art
Bowl with lotus,Unidentified Artist,11th–12th century,26.292.75,Stoneware with incised decoration under celadon glaze (Yaozhou ware),China,https://images.metmuseum.org/CRDImages/as/mobile-large/26_292_75_Int_sf.jpg,The Metropolitan Museum of Art
Bell (niuzhong),Unidentified Artist,early 5th century BCE,1988.20.7,Bronze,China,https://images.metmuseum.org/CRDImages/as/mobile-large/DP155211.jpg,The Metropolitan Museum of Art
Square vase,Unidentified Artist,late 18th–19th century,65.86.27,Porcelain with yellow glaze (Jingdezhen ware),China,https://images.metmuseum.org/CRDImages/as/mobile-large/LC-65_86_27_whs-002.jpg,The Metropolitan Museum of Art
Bamboo in a spring thunderstorm,Tang Yin,17th century,1988.394.1,Folding fan mounted as an album leaf; ink on gold-flecked paper,China,https://images.metmuseum.org/CRDImages/as/mobile-large/DP153567.jpg,The Metropolitan Museum of Art
Butterfly,Unidentified Artist,18th century,02.18.436,Jade (nephrite),China,https://images.metmuseum.org/CRDImages/as/mobile-large/DP225845.jpg,The Metropolitan Museum of Art
