Title,Artist,Creation_Date,Accession_Number,Art_Type,Culture,Image
Disk (<em>bi</em> ç§),,ca. 3300-2250 BCE,F1919.20,Ceremonial Object,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-F1919.20_001
Notched disk,,ca. 1600-ca. 1050 BCE,F2017.5a-c,Ceremonial Object,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-F2017.5a-c_001
"Brocade, silk. Oblong panel; chair cover",,18th century,F1913.154,Costume and Textile,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-6389_11
Ornament in the form of a feline-like animal on a foot-shaped stand,,206 BCE-220 CE,F1916.451,Jewelry and Ornament,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7706_12
"Mountains, a river, and pines&#151;a man on a donkey",,17th century,F1916.551,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-5674_03
Pendant in the form of a disk (<em>bi</em>) with raised knobs,,475-221 BCE,F1932.41,Jewelry and Ornament,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-F1932.41_001
Tomb model of an ear cup,,early 1st-early 3rd century,F1907.694,Vessel,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-5114_07
Two Geese Feeding in a Lotus Pond,Traditionally attributed to Qian Xuan é¢é¸ (late 13th century),16th-17th century,F1916.108,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-5778_07
Tube (cong <em>ç®</em>),,ca. 1600-ca. 771 BCE,F1917.42,Ceremonial Object,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-F1917.42_001
Dagger-axe (<em>ge</em> æ),,ca. 2000-ca. 1400 BCE,F1919.13a-c,Ceremonial Object,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-F1919.13a-c_001
Fragment with dragon design,,ca. 1050-771 BCE,F1915.117,Jewelry and Ornament,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7727_23
"Birds, Grapevines, and Flowers",Formerly attributed to Wen Riguan (active late 13th century),1368-1644,F1916.57,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-5754_10
A model (positive) for casting a metal boss,,late 3rd century BCE-early 3rd century CE,F1916.8,Model,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7455_26
"Pendant in the form of a dragon with dragon elements and raised uniform curls arranged in a grid, one of a pair",,475-221 BCE,F1932.43,Jewelry and Ornament,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7499_12
Java Sparrow on a berry branch,,15th century,F1909.245v,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-5923_09
Mirror,,206 BCE-220 CE,F1911.104,Mirror,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-5993_10
Relief statuette of seated Buddha with nine miniature Buddhas around in low relief on wide mandorla,,5th century,F1911.137,Sculpture,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-5835_03
Cai Wenji Returning to China,Formerly attributed to Chen Juzhong (late 12th-early 13th century),16th-17th century,F1911.197,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7453_18
Scabbard ornament: chape,,475-221 BCE,F1911.459,Weapon and Armament,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-F1911.459_001
Plaque in the form of a dragon,,386-535,F1916.153,Jewelry and Ornament,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7534_21
Garment hook (<em>daigou</em>),,3rd century BCE,F1916.264a-b,Jewelry and Ornament,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-1571-13h
"Belt ornament (from a set of eight, F1916.474, 719-724, F1917.558)",,960-1127,F1916.721a-b,Jewelry and Ornament,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7742_22
Ornament in the form of an animal mask,,206 BCE-220 CE,F1917.160,Jewelry and Ornament,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7729_17
Mask and ring handle,,5th-4th century BCE,F1917.18,Jewelry and Ornament,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7729_16
Possibly a handle cover,,770-221 BCE,F1917.255,Jewelry and Ornament,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7729_19
Axe (<em>fu</em> æ§),,ca. 3300-2250 BCE,F1916.498,Ceremonial Object,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-F1916.498_001
A Branch of loquats and a bird,Formerly attributed to Huang Quan (903-968),1368-1644,F1909.243c,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-5413_03
Finial in the form of a bird,,206 BCE-220 CE,F1915.43,Jewelry and Ornament,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7727_29
Garment hook (<em>gou</em>),,206 BCE-220 CE,F1916.317,Jewelry and Ornament,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7624_17
Axle cap and linchpin,,5th century BCE,F1979.13,Tool and Equipment,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-6335_08
River landscape: a man reading in a boat moored under a blossoming tree,,1368-1644,F1909.245q,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-5923_04
"Melon vines, flowers, and insects",Formerly attributed to Ma Yuan é¦¬é  (active late 12th-early 13th century),1368-1644,F1911.225,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7470_01
Four children under a willow tree,Formerly attributed to Qian Xuan é¢é¸ (late 13th century),17th century,F1911.535a-d,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-8151_06
Garment hook (<em>daigou</em>),,206 BCE-220 CE,F1913.97,Jewelry and Ornament,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7690_02
Man and woman enjoying plum blossoms,Formerly attributed to Zhang Gui (active mid-12th century),15th-18th century,F1916.106,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-5778_06
Garment hook (<em>daigou</em>),,206 BCE-220 CE,F1916.14,Jewelry and Ornament,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7690_13
Landscape: mountain peaks and valley,Formerly attributed to Mi Fu (å³)ç±³è¾ (1052-1107),16th-17th century,F1916.408,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-5814_02
Garment hook (<em>daigou</em>),,206 BCE-220 CE,F1916.437,Jewelry and Ornament,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7624_22
The Pilgrimage of Sudhana,Sui Chanshi (15th century),1368-1644,F1917.132.1-56,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7448_16
The Buddha Addressing Yamaraja at Kusinagara,,12th-13th century,F1926.1,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-8143_15
Tomb figure of a female attendant,,7th century,F1909.379,Sculpture,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7369_08
A Luohan and a demon,,1368-1644,F1911.314,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-5908_06
Sparrows feeding their young,Formerly attributed to Huang Quan (903-968),17th century?,F1915.135.11,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7425_11
"Wine cup with ring handle, birds, animals, and grape vines",,late 7th century,F1930.51,Vessel,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-F1930.51_001
Axe blade (<em>yue</em>),,11th-10th century BCE,F1996.8,Ceremonial Object,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7738_31
Ritual vessel (<em>an</em>),,ca. 6th century BCE (vessel);19th-20th century (cover and finial),F1911.45a-b,Vessel,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7726_03
Mask,,206 BCE-220 CE,F1911.627,Jewelry and Ornament,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7700_10
Grapevine in Wind and Moonlight,Wang Liangchen,1368-1644,F1916.240,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-5787_02
Listening to a Flute in a Lakeside Pavilion,Formerly attributed to Ma Yuan é¦¬é  (active late 12th-early 13th century),17th century,F1919.149,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-5372_06
"Pendant in the form of a female dancer, fragment",,475-221 BCE,F1930.43,Jewelry and Ornament,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7766_21
Chariot fitting: axle cap,,1050-221 BCE,F1913.197,Tool and Equipment,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-6072_02
Cushion cover,,18th century,F1915.296,Costume and Textile,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-8183_15
"Brocade, velvet, in the form of a wall hanging",,1662-1722,F1916.145,Costume and Textile,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-8546_22
Quail and flowers,,14th century,F1916.570,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7431_08
A Tartar Horseman Coursing a Hare,,17th century,F1911.480,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-5924_02
Water Buffalo and Herdboy under Willows,Traditionally attributed to Xia Gui å¤çª (active ca. 1195-1230),13th century,F1915.8,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7113_03
Animal statuette,,220-589,F1916.709,Sculpture,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7553_06
"Beaker-shaped vase, from a five-piece garniture",,1662-1722,F1980.194a-b,Vessel,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7761_10
Base of a ku,,ca. 1600 - ca. 1050 BCE,FSC-B-1,Vessel,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-FSC-B-1_2-000001
Food vessel (<em>ding</em>),,11th century BCE,S1987.303,Vessel,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7282_24
Peonies,,15th century,F1904.193,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-8494_01
Mirror,,206 BCE-220 CE,F1911.103,Mirror,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-5993_09
Garment hook (<em>daigou</em>),,4th-3rd century BCE,F1915.177,Jewelry and Ornament,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7690_11
Riverside dwelling among pines and bamboo,,1127-1279,F1915.9,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7406_38
Tongue amulet in the form of a cicada (<em>hanchan</em>),,206 BCE-220 CE,F1916.621a-c,Jewelry and Ornament,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-6275_01
Disk (bi) with spirals,,475-221 BCE,F1917.360,Ceremonial Object,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-6020_11
Seated Luohan,Formerly attributed to Wu Daozi (å³)å³éå­ (active ca. 710-760),1345?,F1919.107,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-6127_05
Mirror,,581-618,F1929.18,Mirror,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-5300_02
Canopy fitting or finial,,5th-4th century BCE,F1979.18,Tool and Equipment,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-6072_12
Canopy fitting or finial,,5th-4th century BCE,F1979.22,Tool and Equipment,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-6072_11
Sword fitting,,206-9 B.C.E,F1915.233,Weapon and Armament,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-5980_06
Arc-shaped pendant (<em>huang</em> ç),,ca. 3500-2700 BCE,F1917.383,Jewelry and Ornament,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-F1917.383_001
"Still life: vase with peonies, and bric-a-brac",Emperor Huizong (1082-1135 (reigned 1101-1125)),1368-1644,F1911.532,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7490_26
"Garment hook or handle, fragment",,206 BCE-220 CE,F1915.144,Jewelry and Ornament,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7705_14
Garment hook (<em>daigou</em>) in the form of a bird,,206 BCE-220 CE,F1915.159,Jewelry and Ornament,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7690_10
A Horse,,18th century,F1916.59,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-5772_05
Sword handle,,475-221 BCE,F1917.270,Weapon and Armament,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7729_24
Buddhist stele,,Dated 564 C. E.,F1923.14,Sculpture,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-5952_09
Pendant in the form of two dragons,,475-221 B.C.E,F1931.15,Jewelry and Ornament,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-5540_01
Man cleaning his ear,Formerly attributed to Zhou Wenju (å³)å¨æç© (active mid-10th century),1368-1644,F1911.486,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7326_20
Ritual wine vessel (<em>lei</em>),,9th century BCE,F1915.104,Vessel,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7596_23
Ornament in the form of a horse,,220-589,F1915.219,Sculpture,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7705_23
Eight Mynah Birds with Bamboo and Orchids,Formerly attributed to Huang Quan (903-968),16th century,F1919.109,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-5847_01
Dagger-axe (<em>ge</em> æ),,ca. 1600-ca. 1050 BCE,FSC-S-23,Ceremonial Object,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-FSC-S-23_001
Stand,,206 BCE-220 CE,F1907.36a-b,Furniture and Furnishing,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7926_02
The Peach Festival of the Queen Mother of the West,Formerly attributed to Fang Chunnian (ca. 1225-1264),17th-18th century,F1908.170,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-6053_03
Winter landscape,,1368-1644,F1909.245b,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-5921_03
Ten figures of men and women of rank,,1368-1644,F1911.202,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-6054_02
"A pheasant, a rock, and peonies",Formerly attributed to Emperor Huizong (1082-1135 (reigned 1101-1125)),17th century,F1911.290,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-5712_07
Disk (<em>bi</em> ç§),,ca. 3300-2250 BCE,F1917.355,Ceremonial Object,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-F1917.355_001
Head ornament with mask,,ca. 3300-2250 BCE,F1917.380,Jewelry and Ornament,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-F1917.380_001
The Rock Bridge at Mount Tiantai,Zhou Jichang å¨å­£å¸¸ (active late 12th century),1178,F1907.139,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-F1907.139_001
Qin tuning key (<em>qin zhenyao</em>) with tiger and snake,,5th century BCE,F1916.454,Musical Instrument,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-5336_04
Xin Pi Tugging the Emperor's Robe,,14th century,F1917.332,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-8042_27
A group of geese under snow-covered willow and blossoming trees,Formerly attributed to Ma Lin (active early to mid-13th century),16th-17th century,F1917.444,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-5818_08
Woodcutter Receiving a Drink at a Fishing Boat,Formerly attributed to Fang Congyi (active 1340-1380),17th century,F1918.8,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7491_07
Rocks and Bamboos,,15th century,F1919.116,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-5866_04
Sword,,ca. 5th-4th century BCE,F1924.15a-f,Weapon and Armament,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7926_21
The Thatched Hut at Liangchang,Formerly attributed to Huang Gongwang (1269-1354),17th-18th century,F1909.188,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-5915_03
Twenty-four landscapes,Formerly attributed to Ni Zan åªç (1306-1374),1368-1644,F1909.252a-x,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7435_04
Clear and Chilly Morning,Yuan Jiang (ca. 1694-1743),1722,F1911.257,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-1271_24h
Lamp in the form of a bird standing on a tortoise,,206 BCE-220 CE,F1913.104,Furniture and Furnishing,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7726_12
Standing figure of LÃ¼ Dongbin,,1368-1644,F1916.586,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-5675_08
"After Lu Hong's ""Thatched Hut""",Traditionally attributed to Lu Hong (active 713-742),17th century,F1917.109,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-8523_05
Standing figure of Bodhisattva,,8th-9th century,F1917.240,Sculpture,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-5953_03
Disk (<em>bi</em> ç§),,ca. 3300-2250 BCE,F1917.38,Ceremonial Object,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-F1917.38_001
An Immortal Gathering Herbs and Fungus,Formerly attributed to Meng Xian (active 11th century),17th century,F1914.82,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-5751_05
Tally in the form of a tiger,,206 BCE-220 CE,F1916.456a-b,Tool and Equipment,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7706_15
"Fragments of Oracle Bones, Inscribed",,ca. 1600 - ca. 1050 BCE,FSC-O-40,Unclassified,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-FSC-O-40
Hinged garment hook with dragon,,5th-4th century BCE,F1944.57,Tool and Equipment,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7767_05
Portrait of Feng Ping,Feng Ping é¦®å¹³,ca. 1056,F1948.11,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7118_01
Decorative fitting for an ornamental comb,,ca. 3300-2250 BCE,F1916.628,Jewelry and Ornament,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-F1916.628_001
Disk (<em>bi</em> ç§),,ca. 3300-2250 BCE,F1917.87,Ceremonial Object,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-F1917.87_001
Axe (<em>fu</em> æ§),,ca. 3300-2250 BCE,F1917.379,Ceremonial Object,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-F1917.379_001
Disk (<em>bi</em> ç§),,ca. 3300-ca. 2250 BCE,F1917.395,Ceremonial Object,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-F1917.395_001
"Bird, Fruit, and Flowers",Wu Zhang (1671-after 1741),1741,F1911.502h,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7430_11
Support in the form of a bear,,206 BCE-220 CE,F1915.141,Furniture and Furnishing,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7705_12
A White Horse,,14th-15th century,F1917.336,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7450_01
"Fruits, vegetables, flowers, and insects",Formerly attributed to Zhao Chang (ca. 960-after 1015),1368-1644,F1918.12,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7476_07
Head ornament,,ca. 3300-2250 BCE,F1917.378c,Jewelry and Ornament,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-F1917.378c_001-000001
Pavilion in a grove by the water,Formerly attributed to Dong Qichang è£å¶æ (1555-1636),17th century,F1909.251r,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7067_08
Scholar Arriving at a Riverside Pavilion,Follower of Shi Rui ç³é³ (ca. 1426-1470),15th century,F1911.162d,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-6371_04
"Birds, Plum Blossoms, and Bamboo in Winter",Formerly attributed to Ma Lin (active early to mid-13th century),16th century,F1916.478,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-5664_07
Ornament in the form of a seated person,,206 BCE-220 CE,F1917.258,Sculpture,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7706_20
Flowers and insects,Formerly attributed to Qiu Yuqing (early to mid-10th century),15th century?,F1917.342,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7504_41
